id, masv, listening, reading, total, mamh, ghichu
5546,5C5FCF75XPvAibaEXe//jlLZqyqaTT7mM0QDeKEB,15,22,37, 'AVSC1', NULL
5547,CA38FEFDXPvAibaEXe8nK3zu8pyd2IfEhSy3YMeZ,43,53,96, 'ENG05', NULL
5548,28FB7C2BXPvAibaEXe//jlLZqyqaTat2FCQqNa3d,22,40,62, 'ENG01', NULL
5549,0D4E3208XPvAibaEXe//jlLZqyqaTbtKAOCS7DRp,10,16,26, 'AVSC1', NULL
5550,CB0F50C3XPvAibaEXe//jlLZqyqaTRQGIY4XbkWC,38,32,70, 'ENG02', NULL
5551,3523007FXPvAibaEXe//jlLZqyqaTfUfynegH8fB,15,18,33, 'AVSC1', NULL
5552,61F95970XPvAibaEXe//jlLZqyqaTesN6Cm7agCc,22,26,48, 'AVSC2', NULL
5553,494CF862XPvAibaEXe//jlLZqyqaTao1fWrFhP/j,36,39,75, 'ENG03', NULL
5554,668399E2XPvAibaEXe//jlLZqyqaTdpJcCxu405V,24,32,56, 'ENG01', NULL
5555,D6C3E8E5XPvAibaEXe//jlLZqyqaTVxW0TIcMyQh,32,37,69, 'ENG02', NULL
5556,3151CB3AXPvAibaEXe8nK3zu8pyd2CSODaB1CzqT,32,42,74, 'ENG03', NULL
5557,74FA0BA1XPvAibaEXe//jlLZqyqaTXSR/7vOpOPs,20,22,42, 'AVSC1', NULL
5558,A5415E42XPvAibaEXe//jlLZqyqaTXd4N9ZMObLc,40,43,83, 'ENG04', NULL
5559,151B1686XPvAibaEXe//jlLZqyqaTRaYMA1gDdLn,27,36,63, 'ENG01', NULL
5560,60D040A4XPvAibaEXe//jlLZqyqaTVoifzv0NT//,41,49,90, 'ENG04', NULL
5561,4B1B93B5XPvAibaEXe//jlLZqyqaTcxGxmNvWMe/,42,49,91, 'ENG04', NULL
5562,F6491B14XPvAibaEXe//jlLZqyqaTfU7ZdATsuMC,26,34,60, 'ENG01', NULL
5563,7351EA2EXPvAibaEXe//jlLZqyqaTWCS4Qn6JCwt,25,38,63, 'ENG01', NULL
5564,7A289786XPvAibaEXe//jlLZqyqaTRZ967+Ahc19,20,22,42, 'AVSC1', NULL
5565,C6D45E8FXPvAibaEXe//jlLZqyqaTZP2AvjDFohj,36,42,78, 'ENG03', NULL
5566,BC02B252XPvAibaEXe//jlLZqyqaTUNrzFOc3RxG,9,19,28, 'AVSC1', NULL
5567,030570E5XPvAibaEXe//jlLZqyqaTXeczyYMoJ4n,33,36,69, 'ENG02', NULL
5568,40BFC181XPvAibaEXe//jlLZqyqaTZkDic5MOjWy,22,37,59, 'ENG01', NULL
5569,6772B77DXPvAibaEXe//jlLZqyqaTUcUVJi9Xm6g,22,34,56, 'ENG01', NULL
5570,1404703AXPvAibaEXe//jlLZqyqaTRoZOjkvxotD,25,34,59, 'ENG01', NULL
5571,59AB4F23XPvAibaEXe//jlLZqyqaTd51182FPMVn,36,36,72, 'ENG02', NULL
5572,BED9DB6DXPvAibaEXe//jlLZqyqaTVhMveoPDEOM,28,46,74, 'ENG03', NULL
5573,8AD3B68DXPvAibaEXe//jlLZqyqaTccVdTIDRKN+,24,35,59, 'ENG01', NULL
5574,8F9332C8XPvAibaEXe//jlLZqyqaTZ0MSCuBxUgs,30,36,66, 'ENG02', NULL
5575,EA0AAC30XPvAibaEXe8nK3zu8pyd2MoM7eY+zvk1,31,40,71, 'ENG02', NULL
5576,83411A70XPvAibaEXe//jlLZqyqaTSAju8/DoZCW,21,28,49, 'AVSC2', NULL
5577,33240547XPvAibaEXe//jlLZqyqaTS+4lDClfLL6,36,49,85, 'ENG04', NULL
5578,A5BF9378XPvAibaEXe//jlLZqyqaTRWtdItN3XVm,22,31,53, 'AVSC2', NULL
5579,45C6D205XPvAibaEXe//jlLZqyqaTSbROKcMyGMm,18,32,50, 'AVSC2', NULL
5580,255244FCXPvAibaEXe8nK3zu8pyd2P3vqmiKobRk,18,21,39, 'AVSC1', NULL
5581,C064B438XPvAibaEXe//jlLZqyqaTabdvKD+rSX1,33,27,60, 'ENG01', NULL
5582,60AAB789XPvAibaEXe//jlLZqyqaTQrXiyr39Z+8,38,36,74, 'ENG03', NULL
5583,99ED188AXPvAibaEXe//jlLZqyqaTbP4R3aHrNX4,25,48,73, 'ENG02', NULL
5584,0FA2C178XPvAibaEXe//jlLZqyqaTVqV1YSFny6z,28,36,64, 'ENG01', NULL
5585,D270E4B6XPvAibaEXe//jlLZqyqaTT2K7a0zAOes,18,27,45, 'AVSC1', NULL
5586,888D36CCXPvAibaEXe//jlLZqyqaTe7px+uQPczw,18,31,49, 'AVSC2', NULL
5587,BDB20BC4XPvAibaEXe//jlLZqyqaTV+wSJTf/4xu,19,25,44, 'AVSC1', NULL
5588,E41C5C86XPvAibaEXe//jlLZqyqaTUfsUsimodmW,12,23,35, 'AVSC1', NULL
5589,7447EC69XPvAibaEXe//jlLZqyqaTaTt8Eq3/+yE,17,15,32, 'AVSC1', NULL
5590,B1FF7C46XPvAibaEXe//jlLZqyqaTSu/dWNA8zID,15,20,35, 'AVSC1', NULL
5591,ED7FF368XPvAibaEXe//jlLZqyqaTQaPH8b6rPP2,19,14,33, 'AVSC1', NULL
5592,0FE2A674XPvAibaEXe//jlLZqyqaTWJbkhTqUehl,9,18,27, 'AVSC1', NULL
5593,4D908B2BXPvAibaEXe//jlLZqyqaTQPcm8szw1DO,22,26,48, 'AVSC2', NULL
5594,A0DBB3C4XPvAibaEXe//jlLZqyqaTVN0Zr4er6vM,17,33,50, 'AVSC2', NULL
5595,2D4E3A53XPvAibaEXe8nK3zu8pyd2GZ1IjfBcMQT,20,23,43, 'AVSC1', NULL
5596,8A016D69XPvAibaEXe//jlLZqyqaTUmv8YtVjxvb,29,33,62, 'ENG01', NULL
5597,56E52D18XPvAibaEXe//jlLZqyqaTbgcaK5iidpt,22,26,48, 'AVSC2', NULL
5598,0F00EB47XPvAibaEXe//jlLZqyqaTe3Op29kX4R4,25,48,73, 'ENG02', NULL
5599,6F963BC5XPvAibaEXe//jlLZqyqaTXQ5DxpVUTOd,18,46,64, 'ENG01', NULL
5600,EC15271FXPvAibaEXe//jlLZqyqaTdgJXUMDvZoI,31,42,73, 'ENG02', NULL
5601,5CF922BCXPvAibaEXe//jlLZqyqaTXBraOuRoSRc,20,25,45, 'AVSC1', NULL
5602,3B155475XPvAibaEXe//jlLZqyqaTfRCQQ8LR97s,12,22,34, 'AVSC1', NULL
5603,DA63F21CXPvAibaEXe//jlLZqyqaTZ3v6GcBKa2T,33,42,75, 'ENG03', NULL
5604,D6F23876XPvAibaEXe8nK3zu8pyd2K8qiWR0CSwP,35,39,74, 'ENG03', NULL
5605,B20B1CF3XPvAibaEXe//jlLZqyqaTadn131F8GYV,19,31,50, 'AVSC2', NULL
5606,F6E24F65XPvAibaEXe//jlLZqyqaTb2e7NV1VpDr,38,40,78, 'ENG03', NULL
5607,F7BECE8BXPvAibaEXe//jlLZqyqaTVJ7yTGKBndV,14,24,38, 'AVSC1', NULL
5608,AD3EC92AXPvAibaEXe//jlLZqyqaTX5/UL4pAkKX,40,43,83, 'ENG04', NULL
5609,3326D212XPvAibaEXe8nK3zu8pyd2CCheeto+Dtk,19,22,41, 'AVSC1', NULL
5610,EBE2C8B2XPvAibaEXe//jlLZqyqaTXdPhWjS33zx,40,64,104, 'ENG05', NULL
5611,8A376A20XPvAibaEXe//jlLZqyqaTd2FRg9xyAiF,19,20,39, 'AVSC1', NULL
5612,F4FD5F4BXPvAibaEXe//jlLZqyqaTTrOf/V5HpTW,25,52,77, 'ENG03', NULL
5613,04106F2CXPvAibaEXe8nK3zu8pyd2DfC7zsxRcPb,26,39,65, 'ENG02', NULL
5614,1C7B2253XPvAibaEXe//jlLZqyqaTeRClaB4DoBJ,20,21,41, 'AVSC1', NULL
5615,224829DCXPvAibaEXe//jlLZqyqaTcbtNLak4j1Q,36,45,81, 'ENG03', NULL
5616,25530260XPvAibaEXe//jlLZqyqaTch1LNK0Oxap,17,19,36, 'AVSC1', NULL
5617,514DCB1CXPvAibaEXe//jlLZqyqaTc+jc5CGcHMz,24,27,51, 'AVSC2', NULL
5618,2DFAA68EXPvAibaEXe//jlLZqyqaTQvQicb0c8q4,21,36,57, 'ENG01', NULL
5619,8FDB2FF4XPvAibaEXe/ynIkWFQPUVpiQYsbURB82,32,48,80, 'ENG03', NULL
5620,C99AC5DEXPvAibaEXe8nK3zu8pyd2G4UVCR7/Pyz,16,30,46, 'AVSC2', NULL
5621,1BD83404XPvAibaEXe//jlLZqyqaTf0bdUQYRR/8,28,20,48, 'AVSC2', NULL
5622,46ED7591XPvAibaEXe/ynIkWFQPUVnl+GzsLI7S3,33,32,65, 'ENG02', NULL
5623,6F395FE1XPvAibaEXe8nK3zu8pyd2CZBUfIcqI7b,25,31,56, 'ENG01', NULL
5624,374BC421XPvAibaEXe/ynIkWFQPUVp0myzMfMunb,39,45,84, 'ENG04', NULL
5625,1A66E05DXPvAibaEXe//jlLZqyqaTaMejrr6LZ/k,11,16,27, 'AVSC1', NULL
5626,388969E2XPvAibaEXe//jlLZqyqaTZ4KLaGWS5p/,26,52,78, 'ENG03', NULL
5627,1DA8F5EFXPvAibaEXe//jlLZqyqaTdWAs6AjyyLX,13,28,41, 'AVSC1', NULL
5628,23347E52XPvAibaEXe8nK3zu8pyd2PmgZYCPK7cy,32,39,71, 'ENG02', NULL
5629,7BDC2EB5XPvAibaEXe//jlLZqyqaTftAnXBeIvsy,32,36,68, 'ENG02', NULL
5630,3594737CXPvAibaEXe//jlLZqyqaTcZ3c1dj5+lC,8,13,21, 'AVSC1', NULL
5631,FF0D0127XPvAibaEXe//jlLZqyqaTSF+YDeA2qJH,21,25,46, 'AVSC2', NULL
5632,1FA9F7FCXPvAibaEXe//jlLZqyqaTalvK6yrJbIv,31,38,69, 'ENG02', NULL
5633,9061E747XPvAibaEXe//jlLZqyqaTRUSh1tC6oeW,43,65,108, 'ENG05', NULL
5634,D7B40C8BXPvAibaEXe//jlLZqyqaTU7mxgCO54Rf,33,29,62, 'ENG01', NULL
5635,06D67DDDXPvAibaEXe//jlLZqyqaTW+BFIGTzZf5,21,34,55, 'ENG01', NULL
5636,DDA8B097XPvAibaEXe//jlLZqyqaTUcsKlWHDlMi,17,28,45, 'AVSC1', NULL
5637,46FD1047XPvAibaEXe8nK3zu8pyd2COfwqGzadr7,22,37,59, 'ENG01', NULL
5638,DA1F7024XPvAibaEXe8nK3zu8pyd2F+D+LCJagjb,18,26,44, 'AVSC1', NULL
5639,092AA0FFXPvAibaEXe//jlLZqyqaTVRk23PqPhoQ,23,22,45, 'AVSC1', NULL
5640,6CD4C8AFXPvAibaEXe//jlLZqyqaTdI+jxC8FGoR,22,35,57, 'ENG01', NULL
5641,E916EE3CXPvAibaEXe//jlLZqyqaTe/pgYgiLzMm,13,15,28, 'AVSC1', NULL
5642,15D617D4XPvAibaEXe//jlLZqyqaTTMxAN1f54DW,37,35,72, 'ENG02', NULL
5643,CD41AE6EXPvAibaEXe//jlLZqyqaTcrO5j/FS0/s,19,37,56, 'ENG01', NULL
5644,C94C4ED9XPvAibaEXe//jlLZqyqaTVgY+cpjcpIn,29,33,62, 'ENG01', NULL
5645,96E1E52DXPvAibaEXe//jlLZqyqaTbG6e1yrb2ny,31,34,65, 'ENG02', NULL
5646,2D055078XPvAibaEXe8nK3zu8pyd2MSKd0m3bIWw,41,59,100, 'ENG05', NULL
5647,3B0B0E78XPvAibaEXe8nK3zu8pyd2LZXVVoqgK+r,22,26,48, 'AVSC2', NULL
5648,DA87CF9BXPvAibaEXe8nK3zu8pyd2K7eKBkCWbsH,30,37,67, 'ENG02', NULL
5649,42DCFCBBXPvAibaEXe//jlLZqyqaTUUW6ttpBEBh,41,52,93, 'ENG05', NULL
5650,81DF1B7BXPvAibaEXe//jlLZqyqaTTRsOvM59WaI,35,45,80, 'ENG03', NULL
5651,A159B4F0XPvAibaEXe//jlLZqyqaTU6cgPyoc9sC,48,59,107, 'ENG05', NULL
5652,3504653AXPvAibaEXe//jlLZqyqaTesZJoBKPh/b,12,21,33, 'AVSC1', NULL
5653,5CD182F6XPvAibaEXe//jlLZqyqaTVb2+LsPOJ3T,25,36,61, 'ENG01', NULL
5654,94170A17XPvAibaEXe//jlLZqyqaTaqDjFaGyr8M,33,45,78, 'ENG03', NULL
5655,5808F198XPvAibaEXe//jlLZqyqaTYpkWG0BUGRf,13,27,40, 'AVSC1', NULL
5656,67EC93ACXPvAibaEXe//jlLZqyqaTQ2n9mJEbinj,21,18,39, 'AVSC1', NULL
5657,669951B5XPvAibaEXe//jlLZqyqaTWRmrLk633bm,16,23,39, 'AVSC1', NULL
5658,F95406B7XPvAibaEXe//jlLZqyqaTYrNYXcHaSIH,22,28,50, 'AVSC2', NULL
5659,92AEB58BXPvAibaEXe//jlLZqyqaTXWoeuTf6o1Q,20,27,47, 'AVSC2', NULL
5660,B822E7D5XPvAibaEXe//jlLZqyqaTbVwzoS7jXsE,26,40,66, 'ENG02', NULL
5661,DF066EB4XPvAibaEXe8nK3zu8pyd2H0SMKsT3WEG,17,19,36, 'AVSC1', NULL
5662,EB8D41CCXPvAibaEXe//jlLZqyqaTYEui45TdOFw,38,56,94, 'ENG05', NULL
5663,5A18CAC8XPvAibaEXe//jlLZqyqaTdCUaE0ElCHC,29,29,58, 'ENG01', NULL
5664,DAB03657XPvAibaEXe//jlLZqyqaTVMihCw2T/HZ,18,23,41, 'AVSC1', NULL
5665,DBBB11A6XPvAibaEXe//jlLZqyqaTZ2b+qqNBUG3,12,26,38, 'AVSC1', NULL
5666,A96064BCXPvAibaEXe//jlLZqyqaTSkZOOFjTgUv,28,40,68, 'ENG02', NULL
5667,441D999AXPvAibaEXe//jlLZqyqaTejK0grmsLuS,13,30,43, 'AVSC1', NULL
5668,4F24BDEEXPvAibaEXe//jlLZqyqaTWUiKzey4Loo,18,29,47, 'AVSC2', NULL
5669,4697741DXPvAibaEXe8nK3zu8pyd2FzQleHCu1ZY,14,26,40, 'AVSC1', NULL
5670,8AA17C30XPvAibaEXe//jlLZqyqaTZBSRjG1ZmK4,35,42,77, 'ENG03', NULL
5671,B39F6147XPvAibaEXe//jlLZqyqaTSfSsTk/Zt/T,22,30,52, 'AVSC2', NULL
5672,1BC3E29DXPvAibaEXe//jlLZqyqaTdL6nCUt2KwJ,19,34,53, 'AVSC2', NULL
5673,B130E6B4XPvAibaEXe//jlLZqyqaTUcjrFzDGEmW,33,33,66, 'ENG02', NULL
5674,884F6269XPvAibaEXe//jlLZqyqaTbsS5PHiM2wo,43,46,89, 'ENG04', NULL
5675,BC7B96E4XPvAibaEXe//jlLZqyqaTRpUscirE7Z1,28,41,69, 'ENG02', NULL
5676,6776D544XPvAibaEXe//jlLZqyqaTUe5nbO133n0,25,31,56, 'ENG01', NULL
5677,1A85CA02XPvAibaEXe//jlLZqyqaTbHRoENaZC/4,24,23,47, 'AVSC2', NULL
5678,7F7A3C8FXPvAibaEXe//jlLZqyqaTdjzGRqFDgNu,25,30,55, 'ENG01', NULL
5679,AE3F23EFXPvAibaEXe//jlLZqyqaTc6v9ZJDIxNg,20,28,48, 'AVSC2', NULL
5680,1E24D17FXPvAibaEXe//jlLZqyqaTfPpa4KoiqKZ,21,27,48, 'AVSC2', NULL
5681,61DB3414XPvAibaEXe8nK3zu8pyd2KsYTIQW/nP0,35,52,87, 'ENG04', NULL
5682,2DA27BD0XPvAibaEXe//jlLZqyqaTUMViFsQgiMn,13,21,34, 'AVSC1', NULL
5683,6C6AE55AXPvAibaEXe//jlLZqyqaTbeHlc4pEez4,18,33,51, 'AVSC2', NULL
5684,693C77EDXPvAibaEXe//jlLZqyqaTbXgC+H2E+hF,21,31,52, 'AVSC2', NULL
5685,EFAEBE99XPvAibaEXe//jlLZqyqaTQDOyegwvcv2,34,48,82, 'ENG03', NULL
5686,4C1E323CXPvAibaEXe8nK3zu8pyd2HUKIKoN5mJq,22,32,54, 'AVSC2', NULL
5687,411BE17DXPvAibaEXe8nK3zu8pyd2N9uqxf1ou15,33,56,89, 'ENG04', NULL
5688,432BAEA3XPvAibaEXe//jlLZqyqaTfWJp4mx3hFg,26,33,59, 'ENG01', NULL
5689,B23945F8XPvAibaEXe8nK3zu8pyd2P9N8C5c3gwl,22,31,53, 'AVSC2', NULL
5690,D7DE0BE3XPvAibaEXe//jlLZqyqaTUF7TkR/xz9A,40,50,90, 'ENG04', NULL
5691,8B5F279DXPvAibaEXe//jlLZqyqaTT51p246/AxQ,23,27,50, 'AVSC2', NULL
5692,C9060B1BXPvAibaEXe//jlLZqyqaTRWPic7jfnxs,18,30,48, 'AVSC2', NULL
5693,1F18E959XPvAibaEXe//jlLZqyqaTSoiJfi6oN54,33,32,65, 'ENG02', NULL
5694,2959C528XPvAibaEXe8nK3zu8pyd2O4IhloYtQih,19,23,42, 'AVSC1', NULL
5695,636CDAD7XPvAibaEXe//jlLZqyqaTcabkg2HBgc5,28,26,54, 'AVSC2', NULL
5696,80C4A4BBXPvAibaEXe//jlLZqyqaTeHYcl4hptlr,31,34,65, 'ENG02', NULL
5697,77EC3185XPvAibaEXe//jlLZqyqaTSIGoA0vBxiO,13,19,32, 'AVSC1', NULL
5698,785F5A0CXPvAibaEXe8nK3zu8pyd2M43lNGWeaSc,14,26,40, 'AVSC1', NULL
5699,F25C7C6BXPvAibaEXe//jlLZqyqaTbyb24lhCbOH,26,21,47, 'AVSC2', NULL
5700,CADFD87FXPvAibaEXe//jlLZqyqaTTAc7cVgoi69,17,18,35, 'AVSC1', NULL
5701,469731E2XPvAibaEXe//jlLZqyqaTZPdy1Eg3avm,17,30,47, 'AVSC2', NULL
5702,A8D8F0EFXPvAibaEXe//jlLZqyqaTXcSLRoA9q38,39,54,93, 'ENG05', NULL
5703,04B99E02XPvAibaEXe8nK3zu8pyd2BdGzOsl+EM0,29,34,63, 'ENG01', NULL
5704,E72A058EXPvAibaEXe//jlLZqyqaTfuDE6jfb+Eo,41,46,87, 'ENG04', NULL
5705,426B2D98XPvAibaEXe//jlLZqyqaTWMsAAGL4FyI,28,32,60, 'ENG01', NULL
5706,A7F9F149XPvAibaEXe//jlLZqyqaTej4cWdKgF9R,30,33,63, 'ENG01', NULL
5707,F9CA9683XPvAibaEXe//jlLZqyqaTdmf7M2Uh9t6,33,36,69, 'ENG02', NULL
5708,5E868938XPvAibaEXe//jlLZqyqaTT/Gyq2bmUl6,31,52,83, 'ENG04', NULL
5709,4B485870XPvAibaEXe//jlLZqyqaTaWcWUT8/V1I,19,31,50, 'AVSC2', NULL
5710,1EC953A0XPvAibaEXe//jlLZqyqaTXpzdjfbZ0EE,19,18,37, 'AVSC1', NULL
5711,96A16017XPvAibaEXe//jlLZqyqaTUhzclVVjXPa,30,50,80, 'ENG03', NULL
5712,0652973CXPvAibaEXe//jlLZqyqaTSK8pCkTwSJT,41,53,94, 'ENG05', NULL
5713,F9888710XPvAibaEXe//jlLZqyqaTRiAFXLBFjMv,19,21,40, 'AVSC1', NULL
5714,83724271XPvAibaEXe//jlLZqyqaTbjkYuBDgfKg,18,20,38, 'AVSC1', NULL
5715,10C6EFDDXPvAibaEXe//jlLZqyqaTdG5XNayJR2g,16,31,47, 'AVSC2', NULL
5716,0DC963B2XPvAibaEXe//jlLZqyqaTbvy2P9z2yxM,45,61,106, 'ENG05', NULL
5717,DC7E777FXPvAibaEXe//jlLZqyqaTXE1gHUUfQTc,40,15,55, 'AVSC2', NULL
5718,6854327BXPvAibaEXe//jlLZqyqaTZ4m6Gi+8qfk,25,32,57, 'ENG01', NULL
5719,CCE068F5XPvAibaEXe//jlLZqyqaTbUI+/59ft+p,10,20,30, 'AVSC1', NULL
5720,C9121D8FXPvAibaEXe//jlLZqyqaTRqJSvc8i3du,23,25,48, 'AVSC2', NULL
5721,B7444785XPvAibaEXe//jlLZqyqaTcRWLbm9xYe5,38,58,96, 'ENG05', NULL
5722,9C0501ADXPvAibaEXe8nK3zu8pyd2OIb0nhRcCGU,32,31,63, 'ENG01', NULL
5723,CCE8A411XPvAibaEXe//jlLZqyqaTVkL73P3RV0H,29,34,63, 'ENG01', NULL
5724,11967A65XPvAibaEXe//jlLZqyqaTWRS+ICyYy0R,24,35,59, 'ENG01', NULL
5725,D16F6643XPvAibaEXe//jlLZqyqaTT425ldryy+0,39,52,91, 'ENG04', NULL
5726,BFBB4169XPvAibaEXe8nK3zu8pyd2PR72a8I25DX,13,31,44, 'AVSC1', NULL
5727,B78C56B7XPvAibaEXe//jlLZqyqaTZjPkKo2jMyF,14,25,39, 'AVSC1', NULL
5728,49DF1B23XPvAibaEXe//jlLZqyqaTUdsNmCaG6Hg,16,20,36, 'AVSC1', NULL
5729,FBA40AE9XPvAibaEXe//jlLZqyqaTfEpO8OOwAYb,32,29,61, 'ENG01', NULL
5730,F4A875C0XPvAibaEXe//jlLZqyqaTfktOXbYDw/T,16,17,33, 'AVSC1', NULL
5731,794D776BXPvAibaEXe//jlLZqyqaTeEbS1g4XCef,22,33,55, 'ENG01', NULL
5732,82F8053AXPvAibaEXe//jlLZqyqaTQLgvMN2sVOo,15,29,44, 'AVSC1', NULL
5733,E5494F55XPvAibaEXe//jlLZqyqaTVdV1Nd7mUTV,17,31,48, 'AVSC2', NULL
5734,B6CF0EC0XPvAibaEXe//jlLZqyqaTcIVrXo0puXA,19,24,43, 'AVSC1', NULL
5735,B40D97D5XPvAibaEXe//jlLZqyqaTUxMCLV8I0rc,13,19,32, 'AVSC1', NULL
5736,F4F05810XPvAibaEXe8nK3zu8pyd2CBQkb6fSFzw,18,20,38, 'AVSC1', NULL
5737,07635074XPvAibaEXe//jlLZqyqaTbz5Ds87mOLR,37,45,82, 'ENG03', NULL
5738,D7B411C4XPvAibaEXe//jlLZqyqaTZXc2GwTXzP1,16,22,38, 'AVSC1', NULL
5739,58F167ECXPvAibaEXe//jlLZqyqaTVou939xjFel,43,63,106, 'ENG05', NULL
5740,5846B1D4XPvAibaEXe//jlLZqyqaTdwAe3/PJc6b,21,33,54, 'AVSC2', NULL
5741,74D130CFXPvAibaEXe//jlLZqyqaTcAeIvDVnAvA,12,20,32, 'AVSC1', NULL
5742,9B61BB19XPvAibaEXe//jlLZqyqaTS8i5oXkXmSi,23,31,54, 'AVSC2', NULL
5743,72F6C477XPvAibaEXe8nK3zu8pyd2DOZdpiSwxbJ,21,27,48, 'AVSC2', NULL
5744,56CA1E2CXPvAibaEXe//jlLZqyqaTX6BdVlyzWNX,9,24,33, 'AVSC1', NULL
5745,7087C0D3XPvAibaEXe//jlLZqyqaTdSnqCemYG14,18,19,37, 'AVSC1', NULL
5746,9EB3B3F8XPvAibaEXe//jlLZqyqaTSUEwC/qF7pZ,21,26,47, 'AVSC2', NULL
5747,C74DEFC5XPvAibaEXe//jlLZqyqaTYid5rBN1KTF,19,19,38, 'AVSC1', NULL
5748,5B8FF87DXPvAibaEXe//jlLZqyqaTYJ8vqKT4EzO,27,34,61, 'ENG01', NULL
5749,6A6C28A4XPvAibaEXe8nK3zu8pyd2K5fGVHYGXwX,6,16,22, 'AVSC1', NULL
5750,AF9732D4XPvAibaEXe//jlLZqyqaTWhUqlBMBtRP,28,35,63, 'ENG01', NULL
5751,57B9BAE9XPvAibaEXe//jlLZqyqaTRCTqUeX0RRi,13,29,42, 'AVSC1', NULL
5752,63A89A5DXPvAibaEXe8nK3zu8pyd2HClqnFpW5n/,15,26,41, 'AVSC1', NULL
5753,86A78CEEXPvAibaEXe8nK3zu8pyd2KA24yoyD6y2,27,29,56, 'ENG01', NULL
5754,00C2A2A2XPvAibaEXe//jlLZqyqaTR36c8Fuc/j+,40,31,71, 'ENG02', NULL
5755,2342EBF0XPvAibaEXe//jlLZqyqaTfDnPrrE2e3H,26,51,77, 'ENG03', NULL
5756,37078C22XPvAibaEXe//jlLZqyqaTf42d5yVDR9b,13,26,39, 'AVSC1', NULL
5757,5AFAF320XPvAibaEXe//jlLZqyqaTSvaYGH+uFqj,28,43,71, 'ENG02', NULL
5758,D4B241A2XPvAibaEXe//jlLZqyqaTVm7tQYUwPE4,42,61,103, 'ENG05', NULL
5759,AFFF90FDXPvAibaEXe//jlLZqyqaTcCbiHS9TRGx,37,55,92, 'ENG05', NULL
5760,1395AA8EXPvAibaEXe//jlLZqyqaTSSpBmzjbuIB,22,35,57, 'ENG01', NULL
5761,73DF22ACXPvAibaEXe//jlLZqyqaTdhSJ1PIDwN4,19,17,36, 'AVSC1', NULL
5762,FDDB23CBXPvAibaEXe//jlLZqyqaTRosD0pl4BFe,27,26,53, 'AVSC2', NULL
5763,91CBB7A1XPvAibaEXe//jlLZqyqaTZFYX5pwa2/C,11,20,31, 'AVSC1', NULL
5764,695EB735XPvAibaEXe//jlLZqyqaTXDjXUBk/5iX,32,52,84, 'ENG04', NULL
5765,8E10399DXPvAibaEXe//jlLZqyqaTYOI71gzY+qF,30,43,73, 'ENG02', NULL
5766,CCAA957CXPvAibaEXe//jlLZqyqaTQwNmgyc7tBp,42,44,86, 'ENG04', NULL
5767,18375A31XPvAibaEXe//jlLZqyqaTVk+yNcpLOc4,30,26,56, 'ENG01', NULL
5768,AC3D09E6XPvAibaEXe8nK3zu8pyd2PDngBuuJk+e,20,21,41, 'AVSC1', NULL
5769,7853658AXPvAibaEXe//jlLZqyqaTbM9g9tvj7QX,14,18,32, 'AVSC1', NULL
5770,DDF71E31XPvAibaEXe8nK3zu8pyd2CUUKVpqd75s,24,31,55, 'ENG01', NULL
5771,3F00979AXPvAibaEXe//jlLZqyqaTcSOnv2EC6fE,20,42,62, 'ENG01', NULL
5772,5581F585XPvAibaEXe//jlLZqyqaTYE7KvYl+W2J,16,24,40, 'AVSC1', NULL
5773,BE8B72FCXPvAibaEXe//jlLZqyqaTdHezichtVca,24,48,72, 'ENG02', NULL
5774,F624E9B9XPvAibaEXe8nK3zu8pyd2K6aom1k3dWc,24,39,63, 'ENG01', NULL
5775,3FDCDFDCXPvAibaEXe//jlLZqyqaTVErCYD8/N6b,19,25,44, 'AVSC1', NULL
5776,DE04F8F6XPvAibaEXe//jlLZqyqaTSD2YIg0QxN7,28,29,57, 'ENG01', NULL
5777,1E3CC7DDXPvAibaEXe//jlLZqyqaTba3XyOYzaAP,22,30,52, 'AVSC2', NULL
5778,EE99521BXPvAibaEXe//jlLZqyqaTa/Poe54ihyu,27,21,48, 'AVSC2', NULL
5779,3549AE5FXPvAibaEXe//jlLZqyqaTUz+cJjSx25t,15,28,43, 'AVSC1', NULL
5780,58262FB1XPvAibaEXe8nK3zu8pyd2AMbcQwDfK6v,23,35,58, 'ENG01', NULL
5781,3F4BB873XPvAibaEXe//jlLZqyqaTT8waNk+7jgD,35,34,69, 'ENG02', NULL
5782,7AF54144XPvAibaEXe//jlLZqyqaTZZR5KO9TW0K,18,20,38, 'AVSC1', NULL
5783,8FF052F7XPvAibaEXe//jlLZqyqaTarQmuiby+Rv,11,21,32, 'AVSC1', NULL
5784,3459CEC3XPvAibaEXe8nK3zu8pyd2JmwnTNX93l/,32,48,80, 'ENG03', NULL
5785,82CCEEC8XPvAibaEXe//jlLZqyqaTS57DpFu7Hz4,30,29,59, 'ENG01', NULL
5786,5183ACF4XPvAibaEXe//jlLZqyqaTadurLXd9KZw,18,23,41, 'AVSC1', NULL
5787,22ABC686XPvAibaEXe//jlLZqyqaTQh8yQrQ7hXk,21,32,53, 'AVSC2', NULL
5788,F4789BE0XPvAibaEXe//jlLZqyqaTQUsSkabG6di,19,23,42, 'AVSC1', NULL
5789,692606C1XPvAibaEXe//jlLZqyqaTew9Vq9CxUUe,33,34,67, 'ENG02', NULL
5790,9071889EXPvAibaEXe8nK3zu8pyd2KS1iWyc2Ane,31,35,66, 'ENG02', NULL
